1632, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2015/10/19,15:15:00,3385.4,3392.8,3292,3329.8,17182
2015/10/20,15:15:00,3336.8,3407.4,3320.6,3405.4,16479
2015/10/21,15:15:00,3403.2,3403.2,3262.6,3283.4,19916
2015/10/22,15:15:00,3297.4,3378.2,3292.6,3349.2,18883
2015/10/23,15:15:00,3374.2,3419.2,3333,3418.2,17572
2015/10/26,15:15:00,3431.8,3444.6,3385.6,3415.6,15807
2015/10/27,15:15:00,3409.6,3441.8,3328.2,3424.6,17824
2015/10/28,15:15:00,3415.8,3427.4,3348.2,3361.2,16715
2015/10/29,15:15:00,3371,3412.6,3339.2,3386.2,16644
2015/10/30,15:15:00,3382.2,3425,3341.8,3387.2,17465
2015/11/2,15:15:00,3346.6,3402.8,3309.2,3348.6,17209
2015/11/3,15:15:00,3356.4,3371,3319.4,3326.8,15768
2015/11/4,15:15:00,3340.4,3540.4,3338.2,3539.2,22763
2015/11/5,15:15:00,3531.8,3636.8,3511.2,3586.4,22908
2015/11/6,15:15:00,3590.2,3709.8,3584.4,3708.8,19592
2015/11/9,15:15:00,3694.8,3784,3689.8,3730.2,18739
2015/11/10,15:15:00,3711.6,3758.4,3698.4,3727.2,16177
2015/11/11,15:15:00,3728.8,3759.4,3691.8,3758.6,16601
2015/11/12,15:15:00,3765.8,3768,3664.6,3703.4,18038
2015/11/13,15:15:00,3682.8,3701.2,3637,3664.4,17638
2015/11/16,15:15:00,3616.4,3685.8,3609.6,3677.4,18979
2015/11/17,15:15:00,3689.4,3769,3629,3630,22975
2015/11/18,15:15:00,3646.4,3679.2,3608.8,3614.6,19954
2015/11/19,15:15:00,3633.4,3692.8,3615,3691.2,21871
2015/11/20,15:15:00,3689,3696,3633.4,3639.6,20693
2015/11/23,15:15:00,3627,3679.6,3597.8,3604.4,15532
2015/11/24,15:15:00,3607.8,3638.6,3561.6,3638.6,17480
2015/11/25,15:15:00,3635.2,3681.6,3611.8,3678.2,15799
2015/11/26,15:15:00,3683.8,3711.8,3636,3644,16083
2015/11/27,15:15:00,3646.8,3652.2,3422.2,3469,20547
2015/11/30,15:15:00,3467.8,3502.4,3404.4,3467.2,19933
2015/12/1,15:15:00,3480,3534,3451,3504.2,17338
2015/12/2,15:15:00,3509,3670.6,3484.2,3670.6,23382
2015/12/3,15:15:00,3652.8,3689,3627.8,3678,16808
2015/12/4,15:15:00,3646.4,3656.8,3579.4,3615.8,17287
2015/12/7,15:15:00,3629.8,3641,3584.8,3598.2,15650
2015/12/8,15:15:00,3585.4,3585.4,3533.6,3555.2,17338
2015/12/9,15:15:00,3547,3598.4,3546.6,3563.8,17025
2015/12/10,15:15:00,3557,3626.6,3513.8,3532.6,19673
2015/12/11,15:15:00,3545.8,3574.4,3505.4,3555,19004
2015/12/14,15:15:00,3530.2,3678.2,3520.4,3671.8,24994
2015/12/15,15:15:00,3671.4,3674.2,3619.6,3621.8,20625
2015/12/16,15:15:00,3634.2,3659.4,3611.2,3613,20149
2015/12/17,15:15:00,3627.8,3706.6,3627.8,3685.6,25980
2015/12/18,15:15:00,3678.4,3715.2,3670.4,3685,22331
2015/12/21,15:15:00,3670.2,3794.6,3668,3777.6,16523
2015/12/22,15:15:00,3783.2,3805,3749,3796.2,14826
2015/12/23,15:15:00,3798,3836.2,3768,3782.8,16956
2015/12/24,15:15:00,3790.4,3792.6,3707,3753,16568
2015/12/25,15:15:00,3755,3784,3738,3784,13482
2015/12/28,15:15:00,3768.8,3775.8,3621.4,3625.8,16854
2015/12/29,15:15:00,3642.4,3690.6,3632.6,3676.2,15483
